               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  90,             0.11217,             0.34154,           3.251e-08,              0.2952,             0.47764,             0.27599,            0.077828,             0.10755,             0.47996,           3.314e-08,           0.0085315,           0.0085315,           0.0085315
                  91,              0.1177,             0.37004,          3.2235e-08,              0.2952,             0.47764,             0.27599,            0.077828,             0.10755,             0.47996,           3.314e-08,            0.008515,            0.008515,            0.008515
                  92,             0.11379,             0.32468,          3.2578e-08,             0.34251,             0.48642,             0.29264,            0.083702,             0.10756,             0.47775,          3.2623e-08,           0.0084985,           0.0084985,           0.0084985
                  93,              0.1161,             0.35317,          3.1712e-08,             0.34251,             0.48642,             0.29264,            0.083702,             0.10756,             0.47775,          3.2623e-08,            0.008482,            0.008482,            0.008482
                  94,             0.11558,             0.34362,           3.208e-08,             0.29043,             0.48851,              0.2785,            0.078605,             0.10715,             0.48848,          3.3296e-08,           0.0084655,           0.0084655,           0.0084655
                  95,             0.11641,             0.36173,          3.2234e-08,             0.29043,             0.48851,              0.2785,            0.078605,             0.10715,             0.48848,          3.3296e-08,            0.008449,            0.008449,            0.008449
                  96,             0.11675,             0.36888,          3.2446e-08,             0.37049,             0.49754,             0.33578,            0.096203,             0.10693,             0.48215,          3.2963e-08,           0.0084325,           0.0084325,           0.0084325
                  97,             0.11003,             0.36334,          3.2557e-08,             0.37049,             0.49754,             0.33578,            0.096203,             0.10693,             0.48215,          3.2963e-08,            0.008416,            0.008416,            0.008416
                  98,             0.11441,              0.3383,          3.2074e-08,             0.28972,             0.49812,              0.2524,            0.074231,             0.10707,             0.52338,          3.3158e-08,           0.0083995,           0.0083995,           0.0083995
                  99,             0.11189,             0.36509,          3.2223e-08,             0.28972,             0.49812,              0.2524,            0.074231,             0.10707,             0.52338,          3.3158e-08,            0.008383,            0.008383,            0.008383
                 100,             0.11192,              0.2948,           3.255e-08,             0.35259,             0.51275,             0.34184,            0.094672,              0.1064,             0.48997,          3.3311e-08,           0.0083665,           0.0083665,           0.0083665
                 101,              0.1141,             0.36545,           3.255e-08,             0.35259,             0.51275,             0.34184,            0.094672,              0.1064,             0.48997,          3.3311e-08,             0.00835,             0.00835,             0.00835
                 102,              0.1135,             0.33612,          3.2508e-08,             0.40336,             0.51785,             0.34427,             0.09758,             0.10639,             0.48821,          3.2957e-08,           0.0083335,           0.0083335,           0.0083335
                 103,             0.11302,             0.33662,          3.2329e-08,             0.40336,             0.51785,             0.34427,             0.09758,             0.10639,             0.48821,          3.2957e-08,            0.008317,            0.008317,            0.008317
                 104,             0.11049,             0.33316,          3.2653e-08,             0.32869,              0.5303,             0.30796,            0.090544,             0.10666,             0.51018,          3.2741e-08,           0.0083005,           0.0083005,           0.0083005
                 105,              0.1151,             0.39743,          3.2486e-08,             0.32869,              0.5303,             0.30796,            0.090544,             0.10666,             0.51018,          3.2741e-08,            0.008284,            0.008284,            0.008284
                 106,             0.11617,             0.38422,          3.2344e-08,             0.42427,             0.53489,             0.36536,             0.10385,             0.10578,             0.48844,          3.2691e-08,           0.0082675,           0.0082675,           0.0082675
                 107,             0.11411,             0.33182,           3.234e-08,             0.42427,             0.53489,             0.36536,             0.10385,             0.10578,             0.48844,          3.2691e-08,            0.008251,            0.008251,            0.008251
                 108,             0.11379,             0.33712,          3.2241e-08,             0.33105,             0.51483,             0.32232,            0.092613,             0.10637,             0.48925,          3.2593e-08,           0.0082345,           0.0082345,           0.0082345
                 109,             0.11426,             0.36843,          3.2112e-08,             0.33105,             0.51483,             0.32232,            0.092613,             0.10637,             0.48925,          3.2593e-08,            0.008218,            0.008218,            0.008218
                 110,             0.11181,             0.37497,          3.2354e-08,             0.39213,             0.53113,             0.36497,             0.10564,             0.10578,             0.48804,           3.245e-08,           0.0082015,           0.0082015,           0.0082015
                 111,             0.11337,             0.37504,           3.217e-08,             0.39213,             0.53113,             0.36497,             0.10564,             0.10578,             0.48804,           3.245e-08,            0.008185,            0.008185,            0.008185
                 112,              0.1109,             0.36504,          3.2371e-08,             0.39266,             0.53792,             0.36458,              0.1044,             0.10583,             0.49083,          3.2221e-08,           0.0081685,           0.0081685,           0.0081685
                 113,             0.11289,              0.3751,          3.2338e-08,             0.39266,             0.53792,             0.36458,              0.1044,             0.10583,             0.49083,          3.2221e-08,            0.008152,            0.008152,            0.008152
                 114,              0.1132,             0.35717,          3.2233e-08,             0.46143,             0.54409,             0.41542,             0.11559,             0.10541,             0.48852,          3.2228e-08,           0.0081355,           0.0081355,           0.0081355
                 115,             0.11196,             0.35623,          3.2363e-08,             0.46143,             0.54409,             0.41542,             0.11559,             0.10541,             0.48852,          3.2228e-08,            0.008119,            0.008119,            0.008119
                 116,              0.1102,             0.34988,          3.2376e-08,             0.42854,             0.53489,             0.42014,              0.1207,             0.10515,             0.48924,          3.2356e-08,           0.0081025,           0.0081025,           0.0081025
                 117,             0.10763,              0.3952,          3.2518e-08,             0.42854,             0.53489,             0.42014,              0.1207,             0.10515,             0.48924,          3.2356e-08,            0.008086,            0.008086,            0.008086
                 118,             0.10606,             0.32138,          3.2503e-08,             0.46692,              0.5211,             0.42201,             0.12048,             0.10495,             0.49188,          3.2565e-08,           0.0080695,           0.0080695,           0.0080695
                 119,             0.11372,             0.37444,          3.2565e-08,             0.46692,              0.5211,             0.42201,             0.12048,             0.10495,             0.49188,          3.2565e-08,            0.008053,            0.008053,            0.008053
                 120,             0.11303,             0.39262,          3.2538e-08,             0.52568,             0.52821,             0.47282,             0.13137,             0.10462,             0.48866,          3.2303e-08,           0.0080365,           0.0080365,           0.0080365
                 121,             0.11193,             0.36108,          3.2397e-08,             0.52568,             0.52821,             0.47282,             0.13137,             0.10462,             0.48866,          3.2303e-08,             0.00802,             0.00802,             0.00802
                 122,             0.10745,             0.34892,          3.2658e-08,             0.45635,             0.50355,             0.40787,             0.11476,             0.10502,             0.49964,          3.2591e-08,           0.0080035,           0.0080035,           0.0080035
                 123,             0.11263,             0.34894,          3.2664e-08,             0.45635,             0.50355,             0.40787,             0.11476,             0.10502,             0.49964,          3.2591e-08,            0.007987,            0.007987,            0.007987
                 124,             0.11516,              0.3401,           3.228e-08,             0.53387,              0.5445,             0.47852,             0.13374,             0.10475,             0.49036,          3.2377e-08,           0.0079705,           0.0079705,           0.0079705
                 125,             0.11294,             0.35325,          3.2561e-08,             0.53387,              0.5445,             0.47852,             0.13374,             0.10475,             0.49036,          3.2377e-08,            0.007954,            0.007954,            0.007954
                 126,             0.11209,             0.34495,          3.2548e-08,             0.48841,             0.54116,             0.44219,              0.1226,             0.10466,             0.49391,          3.2456e-08,           0.0079375,           0.0079375,           0.0079375
                 127,             0.11434,             0.34849,          3.2528e-08,             0.48841,             0.54116,             0.44219,              0.1226,             0.10466,             0.49391,          3.2456e-08,            0.007921,            0.007921,            0.007921
                 128,             0.11149,             0.37581,          3.2618e-08,             0.51908,             0.54743,             0.47752,             0.13272,             0.10437,             0.50008,          3.2404e-08,           0.0079045,           0.0079045,           0.0079045
                 129,             0.11771,              0.4132,           3.249e-08,             0.51908,             0.54743,             0.47752,             0.13272,             0.10437,             0.50008,          3.2404e-08,            0.007888,            0.007888,            0.007888
                 130,             0.11485,             0.38265,          3.2523e-08,             0.41588,              0.5374,             0.38819,             0.10871,             0.10479,             0.50354,           3.239e-08,           0.0078715,           0.0078715,           0.0078715
                 131,             0.11097,             0.35542,          3.2499e-08,             0.41588,              0.5374,             0.38819,             0.10871,             0.10479,             0.50354,           3.239e-08,            0.007855,            0.007855,            0.007855
                 132,             0.11417,             0.35334,          3.2256e-08,              0.3962,             0.52895,             0.37085,             0.10438,             0.10507,             0.49369,          3.2453e-08,           0.0078385,           0.0078385,           0.0078385
                 133,             0.10888,             0.33033,          3.2593e-08,              0.3962,             0.52895,             0.37085,             0.10438,             0.10507,             0.49369,          3.2453e-08,            0.007822,            0.007822,            0.007822
                 134,             0.10771,              0.3606,          3.2659e-08,             0.34735,             0.50606,             0.32157,            0.090725,             0.10619,             0.51881,          3.2918e-08,           0.0078055,           0.0078055,           0.0078055
                 135,             0.11206,              0.3612,          3.2711e-08,             0.34735,             0.50606,             0.32157,            0.090725,             0.10619,             0.51881,          3.2918e-08,            0.007789,            0.007789,            0.007789
                 136,             0.10913,              0.3331,          3.2926e-08,             0.39836,             0.46929,             0.35394,            0.096554,             0.10632,             0.49825,          3.2395e-08,           0.0077725,           0.0077725,           0.0077725
                 137,             0.11123,             0.35195,           3.241e-08,             0.39836,             0.46929,             0.35394,            0.096554,             0.10632,             0.49825,          3.2395e-08,            0.007756,            0.007756,            0.007756
                 138,             0.10765,             0.34407,          3.2778e-08,             0.44276,             0.49854,             0.39122,             0.10862,             0.10534,             0.49933,          3.2373e-08,           0.0077395,           0.0077395,           0.0077395
                 139,             0.11289,             0.32951,           3.247e-08,             0.44276,             0.49854,             0.39122,             0.10862,             0.10534,             0.49933,          3.2373e-08,            0.007723,            0.007723,            0.007723
                 140,             0.11831,             0.37963,          3.2262e-08,             0.47148,             0.49729,              0.4283,              0.1212,              0.1045,             0.49874,           3.232e-08,           0.0077065,           0.0077065,           0.0077065
                 141,              0.1115,             0.38302,          3.2379e-08,             0.47148,             0.49729,              0.4283,              0.1212,              0.1045,             0.49874,           3.232e-08,             0.00769,             0.00769,             0.00769
                 142,              0.1108,             0.34548,          3.2498e-08,             0.45197,             0.50146,             0.41269,             0.11632,             0.10439,             0.50245,          3.2542e-08,           0.0076735,           0.0076735,           0.0076735
                 143,             0.11069,             0.33552,          3.2314e-08,             0.45197,             0.50146,             0.41269,             0.11632,             0.10439,             0.50245,          3.2542e-08,            0.007657,            0.007657,            0.007657
                 144,             0.11201,             0.34231,          3.2375e-08,             0.47706,             0.50021,             0.42593,             0.11968,             0.10444,             0.50704,          3.2616e-08,           0.0076405,           0.0076405,           0.0076405
                 145,             0.10449,             0.32867,          3.2822e-08,             0.47706,             0.50021,             0.42593,             0.11968,             0.10444,             0.50704,          3.2616e-08,            0.007624,            0.007624,            0.007624
                 146,             0.11252,             0.34449,          3.2331e-08,             0.50842,             0.49519,             0.44708,             0.12565,              0.1041,             0.50466,          3.2669e-08,           0.0076075,           0.0076075,           0.0076075
                 147,              0.1131,             0.34678,          3.2272e-08,             0.50842,             0.49519,             0.44708,             0.12565,              0.1041,             0.50466,          3.2669e-08,            0.007591,            0.007591,            0.007591
                 148,             0.11184,             0.37588,          3.2519e-08,             0.48151,             0.51149,             0.43343,             0.12264,              0.1041,             0.50506,          3.2546e-08,           0.0075745,           0.0075745,           0.0075745
                 149,             0.11523,             0.36986,          3.2026e-08,             0.48151,             0.51149,             0.43343,             0.12264,              0.1041,             0.50506,          3.2546e-08,            0.007558,            0.007558,            0.007558
                 150,             0.10998,             0.39406,          3.2256e-08,             0.48519,             0.53573,             0.44762,             0.12708,             0.10377,             0.49977,          3.2372e-08,           0.0075415,           0.0075415,           0.0075415
