               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.077906,            0.090311,          3.0551e-08,             0.75881,              0.6454,             0.70107,             0.28231,            0.075333,             0.11524,          3.1063e-08,            0.007558,            0.007558,            0.007558
                 150,            0.073109,             0.09026,          3.0664e-08,             0.73508,             0.66886,             0.70758,             0.27966,            0.074465,             0.11364,          3.0796e-08,           0.0075415,           0.0075415,           0.0075415
                 151,            0.074297,            0.088185,          3.0655e-08,             0.75881,             0.63133,             0.68307,             0.27109,            0.075534,             0.11455,          3.1076e-08,            0.007525,            0.007525,            0.007525
                 152,            0.075089,             0.07981,          3.0573e-08,             0.74397,             0.66512,             0.69566,             0.26973,            0.075991,             0.11572,          3.1112e-08,           0.0075085,           0.0075085,           0.0075085
                 153,             0.07591,             0.09238,          3.0569e-08,             0.76901,             0.65666,             0.70961,             0.28278,            0.075771,             0.11673,          3.1044e-08,            0.007492,            0.007492,            0.007492
                 154,             0.07787,            0.094254,          3.0607e-08,             0.73493,             0.65103,             0.67916,             0.26737,            0.078524,             0.12164,           3.139e-08,           0.0074755,           0.0074755,           0.0074755
                 155,            0.074722,            0.081946,          3.0684e-08,             0.75675,             0.65079,             0.69814,             0.27184,            0.076136,             0.11771,          3.1252e-08,            0.007459,            0.007459,            0.007459
                 156,             0.07238,            0.082278,           3.078e-08,             0.73079,             0.64728,             0.68045,             0.26454,            0.077848,             0.11802,          3.0921e-08,           0.0074425,           0.0074425,           0.0074425
                 157,            0.075658,            0.085426,          3.0686e-08,             0.74097,             0.63415,             0.68253,             0.26718,            0.076563,             0.11945,          3.1191e-08,            0.007426,            0.007426,            0.007426
                 158,            0.077718,            0.089806,          3.0722e-08,             0.73917,             0.63321,             0.67513,              0.2582,            0.077299,             0.11837,          3.0926e-08,           0.0074095,           0.0074095,           0.0074095
                 159,            0.074041,            0.080881,          3.0599e-08,              0.7285,             0.65009,             0.67898,             0.26198,            0.077244,             0.11899,          3.0801e-08,            0.007393,            0.007393,            0.007393
                 160,            0.076228,            0.075915,          3.0701e-08,             0.74767,              0.6773,             0.70016,             0.26901,            0.075925,             0.11847,          3.0753e-08,           0.0073765,           0.0073765,           0.0073765
                 161,            0.077736,            0.089693,          3.0724e-08,             0.74221,             0.65103,             0.69756,             0.27142,            0.076173,             0.11774,          3.1037e-08,             0.00736,             0.00736,             0.00736
                 162,            0.076525,            0.083899,          3.0759e-08,             0.73095,             0.64071,             0.68851,             0.27123,            0.075672,             0.11818,          3.1329e-08,           0.0073435,           0.0073435,           0.0073435
                 163,            0.075641,            0.088347,           3.063e-08,              0.7401,             0.67049,             0.70371,             0.26701,            0.076148,             0.11614,          3.1294e-08,            0.007327,            0.007327,            0.007327
                 164,            0.073802,            0.077325,          3.0591e-08,             0.74127,             0.64634,              0.6854,             0.26771,            0.077013,             0.11607,          3.1003e-08,           0.0073105,           0.0073105,           0.0073105
                 165,            0.075995,            0.089766,          3.0668e-08,             0.77134,             0.65947,             0.71318,             0.27386,            0.076238,              0.1161,          3.0896e-08,            0.007294,            0.007294,            0.007294
                 166,            0.073007,            0.080896,          3.0537e-08,             0.75759,             0.62153,             0.68588,             0.26275,            0.078495,             0.12408,          3.1056e-08,           0.0072775,           0.0072775,           0.0072775
                 167,            0.070841,            0.078272,          3.0279e-08,             0.75573,             0.65197,             0.69939,             0.27989,            0.076742,             0.11578,          3.0935e-08,            0.007261,            0.007261,            0.007261
                 168,            0.074328,            0.084314,          3.0602e-08,              0.7535,             0.65854,             0.70368,             0.27572,            0.076289,             0.11371,          3.1149e-08,           0.0072445,           0.0072445,           0.0072445
                 169,            0.075055,            0.081304,          3.0698e-08,             0.75721,             0.64728,             0.68059,               0.263,            0.079267,             0.11637,           3.111e-08,            0.007228,            0.007228,            0.007228
                 170,            0.076771,             0.08711,          3.0655e-08,             0.76922,             0.64724,             0.69881,             0.26795,            0.076883,             0.11572,          3.1131e-08,           0.0072115,           0.0072115,           0.0072115
                 171,            0.073783,            0.082923,          3.0166e-08,             0.77097,             0.64447,             0.69491,             0.27437,            0.076699,             0.11782,          3.1026e-08,            0.007195,            0.007195,            0.007195
                 172,            0.072687,            0.085404,          3.0612e-08,             0.75205,             0.64071,             0.68649,             0.26678,            0.077046,             0.11879,          3.1228e-08,           0.0071785,           0.0071785,           0.0071785
                 173,            0.077656,            0.087269,          3.0745e-08,             0.74799,             0.64259,             0.68283,             0.27006,            0.076953,             0.11748,          3.1359e-08,            0.007162,            0.007162,            0.007162
                 174,            0.073173,            0.088439,          3.0607e-08,             0.73236,             0.64429,             0.67484,             0.26151,            0.075994,             0.11674,            3.11e-08,           0.0071455,           0.0071455,           0.0071455
                 175,            0.079116,            0.092032,          3.0588e-08,               0.753,             0.64822,             0.68945,             0.27553,            0.075838,             0.11776,          3.1169e-08,            0.007129,            0.007129,            0.007129
                 176,            0.076321,            0.088913,          3.0477e-08,             0.71755,             0.65299,             0.68249,             0.27575,            0.075891,             0.11908,          3.1151e-08,           0.0071125,           0.0071125,           0.0071125
                 177,            0.074161,            0.088623,          3.0465e-08,             0.73245,             0.63946,             0.68597,             0.26656,            0.077296,             0.11897,          3.0927e-08,            0.007096,            0.007096,            0.007096
                 178,            0.069619,            0.075384,          3.0555e-08,             0.74982,             0.64728,             0.69245,             0.26998,            0.076545,             0.12027,          3.0973e-08,           0.0070795,           0.0070795,           0.0070795
                 179,            0.078089,            0.091948,          3.0617e-08,             0.76298,             0.64259,             0.69808,             0.26553,            0.075955,             0.12261,          3.1299e-08,            0.007063,            0.007063,            0.007063
                 180,            0.077862,            0.092527,          3.0677e-08,             0.73911,             0.66698,             0.69869,             0.27512,            0.076902,             0.11961,          3.1369e-08,           0.0070465,           0.0070465,           0.0070465
                 181,            0.073619,            0.080284,          3.0615e-08,             0.74847,             0.63039,             0.68559,             0.27562,            0.076073,             0.12243,          3.1159e-08,             0.00703,             0.00703,             0.00703
                 182,            0.072527,            0.084028,          3.0609e-08,             0.69682,             0.68668,             0.69216,             0.27155,            0.075966,             0.11639,          3.0767e-08,           0.0070135,           0.0070135,           0.0070135
                 183,            0.073606,            0.087917,          3.0502e-08,             0.71192,             0.65291,             0.68949,             0.27104,             0.07623,             0.11615,          3.0861e-08,            0.006997,            0.006997,            0.006997
                 184,            0.071503,            0.077927,           3.056e-08,             0.72126,             0.63977,             0.66728,             0.26864,            0.076733,             0.11772,          3.1117e-08,           0.0069805,           0.0069805,           0.0069805
                 185,            0.075438,            0.085871,          3.0515e-08,             0.74899,             0.64382,             0.69176,             0.27236,            0.076831,             0.11835,          3.1008e-08,            0.006964,            0.006964,            0.006964
                 186,            0.073788,            0.084008,          3.0623e-08,             0.73897,             0.62674,              0.6764,             0.26866,            0.076567,             0.11861,          3.1158e-08,           0.0069475,           0.0069475,           0.0069475
                 187,            0.071973,            0.083815,          3.0589e-08,             0.73449,             0.65656,             0.68192,             0.26367,            0.077369,             0.11732,             3.1e-08,            0.006931,            0.006931,            0.006931
                 188,            0.075921,            0.088969,          3.0695e-08,             0.71721,             0.62383,             0.67328,             0.26639,            0.077175,             0.11865,          3.1023e-08,           0.0069145,           0.0069145,           0.0069145
                 189,            0.074729,            0.082301,          3.0647e-08,             0.74183,             0.63415,             0.69126,             0.27181,            0.076847,             0.11676,          3.1167e-08,            0.006898,            0.006898,            0.006898
                 190,            0.075568,            0.089104,          3.0581e-08,             0.73717,             0.64071,             0.69053,             0.27565,            0.076128,             0.11609,          3.0916e-08,           0.0068815,           0.0068815,           0.0068815
                 191,            0.077121,            0.084261,          3.0554e-08,             0.72833,             0.65103,             0.68369,             0.26636,            0.075111,             0.11567,          3.0817e-08,            0.006865,            0.006865,            0.006865
                 192,            0.075138,            0.096332,          3.0577e-08,             0.74179,             0.63133,             0.68802,             0.27656,            0.076487,             0.11999,          3.1402e-08,           0.0068485,           0.0068485,           0.0068485
                 193,            0.072578,            0.082305,           3.055e-08,             0.75203,             0.63602,              0.6883,             0.26807,            0.075609,             0.11401,          3.1033e-08,            0.006832,            0.006832,            0.006832
                 194,            0.078429,            0.085898,          3.0578e-08,             0.76409,             0.63808,             0.69231,             0.27832,            0.075522,             0.11721,          3.0979e-08,           0.0068155,           0.0068155,           0.0068155
                 195,            0.071897,            0.076905,          3.0562e-08,             0.75025,             0.65291,             0.70468,             0.27202,            0.075193,             0.11716,          3.0747e-08,            0.006799,            0.006799,            0.006799
                 196,            0.074408,            0.087351,          3.0457e-08,             0.76155,             0.63815,             0.69505,             0.28351,            0.073339,             0.11682,          3.0954e-08,           0.0067825,           0.0067825,           0.0067825
                 197,            0.073831,            0.084825,          3.0644e-08,             0.72886,             0.64353,             0.69726,             0.28264,            0.074301,             0.11623,           3.101e-08,            0.006766,            0.006766,            0.006766
                 198,            0.077182,             0.08903,          3.0729e-08,             0.72188,             0.66715,             0.69283,             0.26877,            0.075162,             0.11785,          3.1218e-08,           0.0067495,           0.0067495,           0.0067495
                 199,            0.075323,            0.076434,          3.0695e-08,             0.74513,             0.64353,              0.6872,             0.26759,            0.076065,             0.12263,          3.1343e-08,            0.006733,            0.006733,            0.006733
                 200,            0.076616,            0.091647,          3.0701e-08,             0.72239,             0.63696,             0.67276,             0.27703,            0.076739,             0.12015,          3.1381e-08,           0.0067165,           0.0067165,           0.0067165
                 201,            0.077603,            0.091286,          3.0517e-08,             0.73269,              0.6634,             0.69478,             0.27327,            0.076401,             0.12134,          3.1301e-08,              0.0067,              0.0067,              0.0067
                 202,            0.072009,            0.084047,          3.0774e-08,             0.72516,             0.65095,             0.67894,             0.26791,              0.0766,             0.12027,          3.1203e-08,           0.0066835,           0.0066835,           0.0066835
                 203,            0.076473,            0.088626,          3.0499e-08,             0.74589,             0.64711,             0.68784,             0.27618,            0.076624,             0.11776,          3.1136e-08,            0.006667,            0.006667,            0.006667
                 204,            0.074044,            0.078112,          3.0524e-08,             0.73777,             0.66774,             0.68667,             0.26859,            0.076053,             0.11756,          3.0937e-08,           0.0066505,           0.0066505,           0.0066505
                 205,            0.074894,            0.083384,          3.0412e-08,             0.75257,             0.63133,             0.67876,              0.2709,            0.077018,             0.12237,          3.1117e-08,            0.006634,            0.006634,            0.006634
                 206,            0.069822,            0.074917,           3.056e-08,             0.77302,              0.6454,             0.70651,             0.27305,            0.076344,             0.12107,           3.099e-08,           0.0066175,           0.0066175,           0.0066175
                 207,            0.074552,            0.086884,          3.0565e-08,             0.77369,             0.63819,             0.69835,             0.27615,            0.076907,             0.12308,          3.1283e-08,            0.006601,            0.006601,            0.006601
                 208,            0.073945,            0.085473,          3.0462e-08,             0.77539,             0.61855,              0.6831,             0.27391,            0.076658,             0.12464,          3.1172e-08,           0.0065845,           0.0065845,           0.0065845
                 209,            0.076359,            0.084897,          3.0425e-08,             0.74542,             0.63508,             0.68357,             0.27632,            0.076936,             0.11897,          3.0829e-08,            0.006568,            0.006568,            0.006568
                 210,            0.072352,            0.083836,          3.0148e-08,              0.7564,             0.64082,             0.69547,             0.28273,            0.075838,             0.11674,          3.0684e-08,           0.0065515,           0.0065515,           0.0065515
                 211,            0.075158,            0.094215,          3.0451e-08,             0.76045,             0.63227,             0.68705,             0.27963,            0.075157,             0.12094,          3.1218e-08,            0.006535,            0.006535,            0.006535
                 212,            0.071619,            0.081955,          3.0638e-08,             0.74334,             0.65385,             0.69312,             0.28308,            0.075836,             0.12582,          3.1329e-08,           0.0065185,           0.0065185,           0.0065185
                 213,            0.073997,            0.081426,          3.0558e-08,              0.7364,             0.64732,             0.68175,              0.2753,            0.074932,             0.11626,          3.0975e-08,            0.006502,            0.006502,            0.006502
                 214,            0.071763,            0.081874,          3.0412e-08,             0.75963,              0.6374,              0.6857,             0.27138,            0.076415,             0.11797,          3.0853e-08,           0.0064855,           0.0064855,           0.0064855
                 215,            0.071947,            0.083816,          3.0523e-08,             0.72904,             0.66381,             0.67564,             0.27116,            0.077106,             0.11529,          3.1041e-08,            0.006469,            0.006469,            0.006469
                 216,            0.069113,            0.076213,           3.071e-08,             0.73901,             0.65874,             0.69002,             0.27344,            0.075698,             0.11583,          3.1059e-08,           0.0064525,           0.0064525,           0.0064525
                 217,            0.074255,             0.08278,          3.0628e-08,             0.75661,             0.65323,             0.69448,             0.26724,            0.076752,             0.12004,          3.1214e-08,            0.006436,            0.006436,            0.006436
                 218,            0.073084,            0.077752,          3.0694e-08,              0.7682,             0.64353,             0.69024,             0.27264,            0.075957,             0.12097,          3.1329e-08,           0.0064195,           0.0064195,           0.0064195
                 219,            0.074314,            0.076753,          3.0732e-08,              0.7316,              0.6597,             0.69282,             0.27449,            0.075855,             0.11939,           3.117e-08,            0.006403,            0.006403,            0.006403
                 220,             0.07392,            0.084171,          3.0211e-08,             0.76456,             0.65189,             0.70631,             0.27767,            0.075718,             0.11844,          3.1285e-08,           0.0063865,           0.0063865,           0.0063865
                 221,             0.07319,             0.08513,          3.0763e-08,             0.75361,              0.6379,             0.68942,             0.27747,            0.076433,             0.11793,           3.133e-08,             0.00637,             0.00637,             0.00637
                 222,            0.075673,            0.084026,          3.0588e-08,             0.75367,             0.64634,               0.687,             0.27266,            0.076894,             0.11644,          3.1014e-08,           0.0063535,           0.0063535,           0.0063535
                 223,            0.071478,            0.080987,          3.0483e-08,             0.74229,             0.64849,             0.68787,             0.28241,            0.075707,             0.11793,          3.0883e-08,            0.006337,            0.006337,            0.006337
                 224,            0.071178,            0.081106,          3.0552e-08,             0.72855,               0.637,             0.67552,             0.27369,            0.075655,             0.11824,          3.1064e-08,           0.0063205,           0.0063205,           0.0063205
                 225,            0.070851,            0.074635,          3.0585e-08,             0.74613,             0.65103,              0.6926,             0.27939,            0.074691,             0.11829,          3.1141e-08,            0.006304,            0.006304,            0.006304
                 226,            0.074657,            0.082848,          3.0449e-08,             0.73151,             0.64664,             0.68118,              0.2799,            0.075054,             0.12021,          3.0986e-08,           0.0062875,           0.0062875,           0.0062875
                 227,            0.074113,            0.081643,          3.0507e-08,             0.75058,             0.66698,             0.70693,             0.28341,            0.075064,             0.11587,          3.0904e-08,            0.006271,            0.006271,            0.006271
                 228,            0.072556,            0.084156,          3.0529e-08,             0.74436,             0.65197,             0.69145,             0.27816,            0.076405,             0.11969,          3.1115e-08,           0.0062545,           0.0062545,           0.0062545
                 229,            0.069277,            0.077213,          3.0531e-08,             0.73003,             0.64728,             0.69029,             0.27576,            0.077505,             0.12197,           3.145e-08,            0.006238,            0.006238,            0.006238
                 230,            0.075445,             0.08453,          3.0639e-08,             0.74552,             0.65103,             0.69811,             0.28579,            0.076439,             0.11789,          3.1265e-08,           0.0062215,           0.0062215,           0.0062215
                 231,            0.074017,            0.085989,          3.0615e-08,             0.73618,             0.64657,             0.69719,             0.28315,            0.076562,             0.11819,          3.1292e-08,            0.006205,            0.006205,            0.006205
                 232,            0.073455,            0.087627,          3.0483e-08,             0.75836,             0.62383,             0.68145,             0.28419,            0.076426,             0.11721,          3.1363e-08,           0.0061885,           0.0061885,           0.0061885
                 233,            0.071852,            0.083482,          3.0613e-08,             0.75984,             0.66185,             0.70665,             0.28821,            0.075901,             0.11784,          3.1318e-08,            0.006172,            0.006172,            0.006172
                 234,            0.073843,            0.077073,          3.0603e-08,             0.74797,             0.66979,             0.69907,             0.28253,            0.075481,             0.11639,           3.106e-08,           0.0061555,           0.0061555,           0.0061555
                 235,            0.071753,            0.084044,          3.0636e-08,             0.75815,             0.64106,              0.7032,              0.2829,            0.075932,             0.12215,          3.1368e-08,            0.006139,            0.006139,            0.006139
                 236,             0.07413,             0.09294,          3.0537e-08,              0.7688,             0.66041,              0.7122,             0.28284,            0.076393,               0.121,          3.1297e-08,           0.0061225,           0.0061225,           0.0061225
                 237,              0.0712,            0.079197,          3.0672e-08,             0.74564,             0.65666,             0.69578,             0.28617,            0.076174,              0.1202,          3.1394e-08,            0.006106,            0.006106,            0.006106
                 238,            0.074151,             0.07785,          3.0628e-08,             0.73896,             0.64794,             0.68975,             0.28583,            0.076434,             0.12125,           3.146e-08,           0.0060895,           0.0060895,           0.0060895
                 239,             0.07336,            0.086802,          3.0569e-08,             0.73433,             0.66417,             0.69293,             0.28341,            0.076518,             0.11893,          3.1106e-08,            0.006073,            0.006073,            0.006073
                 240,            0.072277,            0.078668,          3.0422e-08,             0.75425,              0.6773,             0.70908,             0.28953,            0.075018,             0.11771,          3.1128e-08,           0.0060565,           0.0060565,           0.0060565
                 241,            0.075176,            0.092641,          3.0577e-08,             0.76669,             0.65009,             0.70805,             0.28359,            0.075971,             0.11983,          3.1093e-08,             0.00604,             0.00604,             0.00604
                 242,            0.070814,            0.076947,          3.0291e-08,             0.76174,              0.6454,             0.69611,             0.28366,            0.076198,              0.1211,          3.1157e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.073224,            0.077399,          3.0398e-08,             0.75623,             0.64916,             0.70009,             0.27742,            0.076266,             0.12603,          3.1358e-08,            0.006007,            0.006007,            0.006007
                 244,            0.073668,            0.081742,           3.057e-08,              0.7647,             0.64728,              0.6931,             0.28026,            0.077596,             0.12537,          3.1386e-08,           0.0059905,           0.0059905,           0.0059905
                 245,            0.069473,            0.075375,          3.0421e-08,             0.75871,             0.64071,             0.70027,             0.28225,            0.077478,             0.12913,          3.1307e-08,            0.005974,            0.005974,            0.005974
                 246,            0.075787,            0.086376,          3.0442e-08,              0.7539,             0.65478,             0.70034,             0.28496,            0.075563,             0.12318,          3.1143e-08,           0.0059575,           0.0059575,           0.0059575
                 247,            0.071727,            0.079111,          3.0617e-08,             0.74617,             0.65854,             0.70661,             0.29007,            0.075233,              0.1182,          3.0952e-08,            0.005941,            0.005941,            0.005941
                 248,            0.070143,            0.075025,          3.0377e-08,             0.74313,             0.65133,             0.69672,             0.27956,            0.075746,             0.12154,          3.0997e-08,           0.0059245,           0.0059245,           0.0059245
                 249,             0.07157,            0.082089,          3.0341e-08,             0.75348,              0.6454,             0.69034,             0.28665,            0.075379,             0.12344,          3.1078e-08,            0.005908,            0.005908,            0.005908
                 250,            0.069793,            0.072187,          3.0489e-08,             0.75498,             0.63879,             0.69417,             0.28159,            0.075496,             0.12185,          3.1095e-08,           0.0058915,           0.0058915,           0.0058915
                 251,            0.074478,            0.091259,          3.0596e-08,             0.74351,             0.66323,             0.70006,             0.28186,            0.075571,             0.11766,          3.1156e-08,            0.005875,            0.005875,            0.005875
                 252,            0.071069,            0.079503,          3.0433e-08,             0.75232,             0.64634,              0.6889,             0.27491,             0.07619,             0.11964,          3.0968e-08,           0.0058585,           0.0058585,           0.0058585
                 253,            0.069457,            0.073385,          3.0579e-08,              0.7559,             0.65197,             0.69554,             0.27803,            0.075763,             0.12123,          3.0958e-08,            0.005842,            0.005842,            0.005842
                 254,            0.071175,            0.074125,          3.0713e-08,             0.74693,             0.64071,             0.69468,             0.28212,             0.07587,             0.11935,          3.0943e-08,           0.0058255,           0.0058255,           0.0058255
                 255,            0.068315,             0.07851,          3.0398e-08,             0.73437,             0.65009,             0.69731,             0.28087,            0.076019,             0.12008,          3.0869e-08,            0.005809,            0.005809,            0.005809
                 256,            0.071647,            0.076735,          3.0647e-08,             0.73175,             0.65947,             0.69332,             0.28009,            0.075868,             0.12014,          3.0947e-08,           0.0057925,           0.0057925,           0.0057925
                 257,             0.07235,            0.081133,          3.0518e-08,              0.7263,             0.65291,             0.68091,             0.27861,            0.076811,             0.12281,          3.1154e-08,            0.005776,            0.005776,            0.005776
                 258,            0.072668,            0.080738,          3.0518e-08,             0.77104,             0.65385,             0.69809,             0.28023,            0.075455,             0.12029,          3.1151e-08,           0.0057595,           0.0057595,           0.0057595
                 259,            0.070186,            0.077619,          3.0542e-08,             0.73406,             0.65947,             0.69981,             0.28177,            0.075713,             0.11945,          3.1034e-08,            0.005743,            0.005743,            0.005743
                 260,            0.071529,            0.076407,          3.0485e-08,             0.78652,             0.63595,             0.69754,             0.28733,            0.076046,             0.12167,          3.1114e-08,           0.0057265,           0.0057265,           0.0057265
                 261,            0.069166,            0.074715,          3.0447e-08,             0.75497,             0.65103,             0.69121,             0.28313,            0.076072,             0.12278,          3.1029e-08,             0.00571,             0.00571,             0.00571
                 262,            0.070879,            0.074118,           3.051e-08,             0.76721,             0.64614,              0.6912,             0.27825,            0.075911,             0.12291,          3.0965e-08,           0.0056935,           0.0056935,           0.0056935
                 263,            0.073053,             0.08335,          3.0571e-08,             0.77375,             0.64806,             0.70504,             0.28632,            0.075395,              0.1232,          3.1234e-08,            0.005677,            0.005677,            0.005677
                 264,             0.07243,            0.079755,          3.0436e-08,             0.74501,             0.65854,             0.70426,             0.27879,            0.075137,             0.12042,          3.1024e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.072842,            0.092503,          3.0496e-08,             0.73642,             0.66698,             0.69957,             0.28547,            0.075354,             0.11716,           3.101e-08,            0.005644,            0.005644,            0.005644
                 266,            0.071965,            0.081916,          3.0517e-08,             0.73965,             0.66417,             0.68976,             0.27988,            0.076152,             0.11594,          3.1028e-08,           0.0056275,           0.0056275,           0.0056275
                 267,            0.067496,            0.070037,          3.0651e-08,             0.74504,             0.67982,               0.702,             0.28513,            0.075525,             0.11827,          3.1113e-08,            0.005611,            0.005611,            0.005611
                 268,            0.067879,            0.073975,          3.0531e-08,              0.7415,             0.68081,             0.70549,             0.28769,            0.075404,             0.12067,          3.1096e-08,           0.0055945,           0.0055945,           0.0055945
                 269,            0.071393,            0.079431,          3.0613e-08,             0.72638,             0.66323,             0.69304,             0.28229,            0.076148,             0.12203,          3.1204e-08,            0.005578,            0.005578,            0.005578
                 270,              0.0739,            0.090724,          3.0561e-08,             0.75013,             0.66979,             0.71157,             0.29053,            0.075114,             0.12053,          3.1183e-08,           0.0055615,           0.0055615,           0.0055615
                 271,            0.068218,            0.072237,          3.0606e-08,             0.76794,             0.66041,              0.6962,             0.27866,            0.076541,             0.12464,          3.1168e-08,            0.005545,            0.005545,            0.005545
                 272,            0.071712,             0.07951,          3.0396e-08,             0.75168,             0.66323,             0.69126,             0.27542,            0.076857,              0.1281,          3.1304e-08,           0.0055285,           0.0055285,           0.0055285
                 273,            0.070509,            0.075234,          3.0585e-08,             0.76265,             0.66229,             0.70054,              0.2794,            0.075935,             0.12544,          3.1146e-08,            0.005512,            0.005512,            0.005512
                 274,            0.070321,            0.073058,          3.0445e-08,             0.75839,             0.65074,             0.69354,             0.28182,            0.076069,             0.12547,          3.1086e-08,           0.0054955,           0.0054955,           0.0054955
                 275,            0.071692,            0.075137,          3.0558e-08,             0.76714,             0.64901,             0.69744,             0.27928,            0.076059,             0.12401,          3.1085e-08,            0.005479,            0.005479,            0.005479
                 276,            0.074332,            0.082186,          3.0473e-08,             0.75634,             0.65103,             0.69281,             0.27574,             0.07696,             0.12006,          3.0924e-08,           0.0054625,           0.0054625,           0.0054625
                 277,            0.071881,              0.0916,          3.1404e-08,             0.73524,             0.68199,             0.70291,             0.27954,            0.076668,             0.11913,          3.0968e-08,            0.005446,            0.005446,            0.005446
                 278,            0.067595,            0.078277,          3.0236e-08,             0.74917,             0.66964,             0.70768,              0.2918,             0.07622,             0.11965,          3.1226e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.074485,            0.079052,          3.0462e-08,             0.75636,             0.65478,              0.6988,             0.28349,             0.07509,             0.12517,          3.1232e-08,            0.005413,            0.005413,            0.005413
                 280,            0.067586,            0.075393,          3.0561e-08,             0.75929,             0.65103,             0.69537,             0.28259,            0.075395,             0.12492,          3.1371e-08,           0.0053965,           0.0053965,           0.0053965
                 281,            0.072293,            0.083516,          3.0678e-08,             0.73594,             0.66229,              0.6915,             0.27415,            0.077205,             0.12465,          3.1343e-08,             0.00538,             0.00538,             0.00538
                 282,            0.068411,            0.077475,          3.0531e-08,             0.76151,             0.66798,             0.70735,              0.2885,            0.076705,             0.12081,          3.1198e-08,           0.0053635,           0.0053635,           0.0053635
                 283,             0.06888,            0.070406,          3.0853e-08,             0.79817,             0.67355,             0.71683,             0.28778,            0.077196,             0.12148,          3.1292e-08,            0.005347,            0.005347,            0.005347
                 284,            0.070132,            0.076016,          3.0366e-08,             0.76959,             0.67051,             0.70787,             0.29133,            0.076704,             0.12251,          3.1305e-08,           0.0053305,           0.0053305,           0.0053305
                 285,            0.072494,            0.083801,          3.0765e-08,             0.75613,             0.67542,             0.70681,             0.28836,            0.076259,             0.12023,          3.1108e-08,            0.005314,            0.005314,            0.005314
                 286,            0.069383,            0.074877,          3.0696e-08,             0.76445,             0.68856,             0.71515,             0.29747,            0.075552,             0.11972,          3.0898e-08,           0.0052975,           0.0052975,           0.0052975
                 287,            0.063724,            0.068703,          3.0466e-08,             0.76002,             0.70169,             0.71934,             0.30123,            0.074426,             0.11623,          3.0741e-08,            0.005281,            0.005281,            0.005281
                 288,            0.070772,            0.074342,          3.0679e-08,             0.73482,             0.69406,             0.70526,               0.286,            0.075258,             0.11618,          3.0712e-08,           0.0052645,           0.0052645,           0.0052645
                 289,            0.071332,            0.081673,          3.0509e-08,             0.75415,             0.67623,             0.70897,             0.29307,            0.075693,             0.11857,          3.0788e-08,            0.005248,            0.005248,            0.005248
                 290,            0.070214,             0.07576,          3.0572e-08,              0.7336,             0.66886,             0.70563,             0.29179,            0.075647,             0.11752,          3.1024e-08,           0.0052315,           0.0052315,           0.0052315
                 291,            0.070273,            0.077002,          3.0707e-08,             0.74266,             0.67261,             0.70546,             0.28532,            0.076112,             0.11921,          3.1007e-08,            0.005215,            0.005215,            0.005215
                 292,            0.072308,            0.079309,          3.0475e-08,             0.75305,             0.66081,             0.69921,             0.27891,            0.076601,             0.11902,          3.1143e-08,           0.0051985,           0.0051985,           0.0051985
                 293,            0.073552,            0.081179,          3.0406e-08,             0.77895,             0.65197,               0.708,             0.29092,            0.077127,             0.12159,           3.142e-08,            0.005182,            0.005182,            0.005182
                 294,            0.070976,            0.084666,          3.0712e-08,             0.75407,             0.66698,             0.70367,             0.28691,            0.077202,             0.12058,           3.117e-08,           0.0051655,           0.0051655,           0.0051655
                 295,            0.067174,            0.074726,            3.06e-08,             0.73702,             0.66251,             0.69314,             0.28283,            0.076978,              0.1217,          3.1009e-08,            0.005149,            0.005149,            0.005149
                 296,            0.070154,            0.077257,          3.0722e-08,             0.70478,             0.66792,             0.69086,             0.28614,            0.075872,             0.11918,          3.1183e-08,           0.0051325,           0.0051325,           0.0051325
                 297,            0.068281,            0.077094,          3.0618e-08,             0.75449,             0.66308,             0.70561,             0.29389,            0.076604,             0.12087,           3.129e-08,            0.005116,            0.005116,            0.005116
                 298,            0.070784,            0.077151,          3.0684e-08,             0.74482,             0.66041,             0.70021,             0.28586,            0.076706,             0.12196,          3.1193e-08,           0.0050995,           0.0050995,           0.0050995
                 299,            0.071288,            0.077043,          3.0637e-08,             0.73963,             0.66229,             0.69651,             0.28326,            0.076985,             0.11998,          3.1097e-08,            0.005083,            0.005083,            0.005083
                 300,            0.070635,            0.078351,          3.0775e-08,             0.75027,             0.65009,             0.68941,             0.28176,            0.077641,             0.12249,          3.1385e-08,           0.0050665,           0.0050665,           0.0050665
                 301,            0.066794,            0.071457,          3.0453e-08,             0.75719,             0.65822,             0.69814,             0.29161,            0.077267,             0.12197,          3.1177e-08,             0.00505,             0.00505,             0.00505
                 302,            0.072775,              0.0738,          3.0591e-08,             0.72542,             0.66135,             0.69653,             0.28936,            0.077306,             0.12413,          3.1278e-08,           0.0050335,           0.0050335,           0.0050335
                 303,            0.072038,            0.072396,          3.0398e-08,             0.75173,              0.6476,             0.69446,             0.28429,            0.077713,             0.12101,          3.0831e-08,            0.005017,            0.005017,            0.005017
