               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,             0.10715,             0.12354,          3.7226e-08,             0.32651,             0.30631,             0.24102,            0.074525,            0.099393,             0.16442,          3.8219e-08,           0.0076075,           0.0076075,           0.0076075
                 147,             0.10844,              0.1244,           3.786e-08,             0.32651,             0.30631,             0.24102,            0.074525,            0.099393,             0.16442,          3.8219e-08,            0.007591,            0.007591,            0.007591
                 148,             0.10787,             0.13104,          3.7902e-08,             0.31375,              0.3013,             0.22842,            0.071209,            0.099581,             0.16319,          3.8725e-08,           0.0075745,           0.0075745,           0.0075745
                 149,              0.1102,             0.13391,           3.751e-08,             0.31375,              0.3013,             0.22842,            0.071209,            0.099581,             0.16319,          3.8725e-08,            0.007558,            0.007558,            0.007558
                 150,             0.10596,             0.13677,             3.8e-08,             0.35135,             0.32135,             0.25539,            0.077618,            0.099196,             0.16378,          3.9193e-08,           0.0075415,           0.0075415,           0.0075415
                 151,             0.10748,             0.11688,          3.8871e-08,             0.35135,             0.32135,             0.25539,            0.077618,            0.099196,             0.16378,          3.9193e-08,            0.007525,            0.007525,            0.007525
                 152,             0.10312,             0.10717,          3.9156e-08,             0.36348,             0.31007,             0.26402,            0.079729,            0.099486,             0.16575,          3.8152e-08,           0.0075085,           0.0075085,           0.0075085
                 153,             0.10768,             0.12952,          3.7713e-08,             0.36348,             0.31007,             0.26402,            0.079729,            0.099486,             0.16575,          3.8152e-08,            0.007492,            0.007492,            0.007492
                 154,             0.11131,             0.13452,          3.7503e-08,              0.3605,             0.30422,             0.26128,            0.078839,             0.09908,             0.16554,          3.8054e-08,           0.0074755,           0.0074755,           0.0074755
                 155,             0.10644,             0.12053,          3.8164e-08,              0.3605,             0.30422,             0.26128,            0.078839,             0.09908,             0.16554,          3.8054e-08,            0.007459,            0.007459,            0.007459
                 156,              0.1081,             0.13096,           3.778e-08,             0.33327,             0.31416,             0.24784,            0.076071,            0.099573,             0.16316,          3.8293e-08,           0.0074425,           0.0074425,           0.0074425
                 157,             0.10798,             0.13279,          3.7891e-08,             0.33327,             0.31416,             0.24784,            0.076071,            0.099573,             0.16316,          3.8293e-08,            0.007426,            0.007426,            0.007426
                 158,             0.10452,             0.12757,          3.8061e-08,             0.34549,             0.33305,             0.26362,            0.082225,            0.098964,             0.16338,          3.8305e-08,           0.0074095,           0.0074095,           0.0074095
                 159,             0.10534,             0.11676,          3.8517e-08,             0.34549,             0.33305,             0.26362,            0.082225,            0.098964,             0.16338,          3.8305e-08,            0.007393,            0.007393,            0.007393
                 160,             0.10593,             0.10753,          3.8412e-08,             0.33664,             0.33055,             0.25324,            0.079539,            0.098986,             0.16738,          3.7178e-08,           0.0073765,           0.0073765,           0.0073765
                 161,              0.1071,             0.10182,          3.7845e-08,             0.33664,             0.33055,             0.25324,            0.079539,            0.098986,             0.16738,          3.7178e-08,             0.00736,             0.00736,             0.00736
                 162,             0.10635,             0.10562,          3.7494e-08,             0.32579,             0.33514,             0.24775,            0.078781,            0.098989,             0.16834,          3.7026e-08,           0.0073435,           0.0073435,           0.0073435
                 163,              0.1075,             0.11873,          3.7487e-08,             0.32579,             0.33514,             0.24775,            0.078781,            0.098989,             0.16834,          3.7026e-08,            0.007327,            0.007327,            0.007327
                 164,              0.1077,             0.14022,          3.6765e-08,             0.33605,             0.32679,             0.24252,            0.076213,            0.099055,             0.16454,          3.8014e-08,           0.0073105,           0.0073105,           0.0073105
                 165,             0.10667,             0.12146,          3.7609e-08,             0.33605,             0.32679,             0.24252,            0.076213,            0.099055,             0.16454,          3.8014e-08,            0.007294,            0.007294,            0.007294
                 166,             0.10928,             0.13394,          3.6961e-08,             0.32191,             0.31843,             0.23112,            0.071732,            0.099157,             0.16435,          3.8099e-08,           0.0072775,           0.0072775,           0.0072775
                 167,             0.10593,             0.13829,          3.7383e-08,             0.32191,             0.31843,             0.23112,            0.071732,            0.099157,             0.16435,          3.8099e-08,            0.007261,            0.007261,            0.007261
                 168,             0.10621,             0.12599,          3.7616e-08,             0.33653,             0.32177,             0.24712,            0.076807,            0.098639,             0.16549,          3.7968e-08,           0.0072445,           0.0072445,           0.0072445
                 169,             0.10715,             0.12112,          3.7726e-08,             0.33653,             0.32177,             0.24712,            0.076807,            0.098639,             0.16549,          3.7968e-08,            0.007228,            0.007228,            0.007228
                 170,             0.10631,             0.10474,          3.7975e-08,             0.32192,             0.32094,             0.23845,            0.073325,             0.09858,              0.1678,          3.7812e-08,           0.0072115,           0.0072115,           0.0072115
                 171,             0.10547,            0.097078,          3.8216e-08,             0.32192,             0.32094,             0.23845,            0.073325,             0.09858,              0.1678,          3.7812e-08,            0.007195,            0.007195,            0.007195
                 172,             0.10847,             0.12879,          3.7258e-08,             0.32793,             0.32386,             0.24805,            0.077839,            0.098466,             0.16515,          3.8533e-08,           0.0071785,           0.0071785,           0.0071785
                 173,             0.10364,             0.14192,          3.7776e-08,             0.32793,             0.32386,             0.24805,            0.077839,            0.098466,             0.16515,          3.8533e-08,            0.007162,            0.007162,            0.007162
                 174,             0.10388,             0.12219,          3.7726e-08,             0.33285,             0.32386,             0.25584,            0.079903,              0.0985,             0.16467,          3.8477e-08,           0.0071455,           0.0071455,           0.0071455
                 175,             0.10599,             0.11308,          3.8366e-08,             0.33285,             0.32386,             0.25584,            0.079903,              0.0985,             0.16467,          3.8477e-08,            0.007129,            0.007129,            0.007129
                 176,             0.10762,             0.12637,          3.8057e-08,             0.34622,             0.33194,             0.26207,             0.08372,            0.098517,             0.16512,          3.8802e-08,           0.0071125,           0.0071125,           0.0071125
                 177,             0.10407,             0.12913,          3.8151e-08,             0.34622,             0.33194,             0.26207,             0.08372,            0.098517,             0.16512,          3.8802e-08,            0.007096,            0.007096,            0.007096
                 178,             0.10396,             0.13224,          3.8348e-08,             0.33772,             0.33013,             0.26551,            0.084165,            0.098351,             0.16467,          3.8246e-08,           0.0070795,           0.0070795,           0.0070795
                 179,             0.10429,             0.10883,           3.827e-08,             0.33772,             0.33013,             0.26551,            0.084165,            0.098351,             0.16467,          3.8246e-08,            0.007063,            0.007063,            0.007063
                 180,             0.10298,             0.12606,          3.8522e-08,             0.35253,             0.32219,             0.26683,            0.082151,             0.09841,             0.16538,          3.7886e-08,           0.0070465,           0.0070465,           0.0070465
                 181,             0.10787,              0.1457,          3.7336e-08,             0.35253,             0.32219,             0.26683,            0.082151,             0.09841,             0.16538,          3.7886e-08,             0.00703,             0.00703,             0.00703
                 182,             0.10546,             0.12077,           3.814e-08,             0.34613,             0.32888,             0.26281,            0.081548,            0.098227,             0.16543,          3.8042e-08,           0.0070135,           0.0070135,           0.0070135
                 183,             0.10361,             0.11211,           3.823e-08,             0.34613,             0.32888,             0.26281,            0.081548,            0.098227,             0.16543,          3.8042e-08,            0.006997,            0.006997,            0.006997
                 184,             0.10541,             0.12542,          3.7715e-08,             0.34274,             0.32553,             0.26336,            0.082046,            0.098149,             0.16457,          3.8211e-08,           0.0069805,           0.0069805,           0.0069805
                 185,             0.10493,             0.11934,          3.8366e-08,             0.34274,             0.32553,             0.26336,            0.082046,            0.098149,             0.16457,          3.8211e-08,            0.006964,            0.006964,            0.006964
                 186,             0.10646,             0.12988,           3.761e-08,             0.32119,             0.34939,             0.25435,            0.076304,            0.098533,             0.16422,          3.8636e-08,           0.0069475,           0.0069475,           0.0069475
                 187,             0.10204,             0.13461,          3.8196e-08,             0.32407,             0.32937,             0.25231,            0.077071,            0.098533,             0.16422,          3.8636e-08,            0.006931,            0.006931,            0.006931
                 188,              0.1109,             0.13345,          3.7396e-08,             0.31746,             0.31718,             0.23305,            0.072866,            0.099006,             0.16335,          3.8067e-08,           0.0069145,           0.0069145,           0.0069145
                 189,             0.10438,             0.13316,          3.7823e-08,             0.31746,             0.31718,             0.23305,            0.072866,            0.099006,             0.16335,          3.8067e-08,            0.006898,            0.006898,            0.006898
                 190,             0.10252,             0.12255,          3.8183e-08,             0.36093,             0.33538,             0.26983,             0.08368,            0.097627,             0.16582,          3.7968e-08,           0.0068815,           0.0068815,           0.0068815
                 191,             0.10175,             0.10395,          3.9084e-08,               0.362,             0.37735,             0.28627,             0.08722,            0.097627,             0.16582,          3.7968e-08,            0.006865,            0.006865,            0.006865
                 192,             0.10496,              0.1459,          3.7709e-08,             0.36151,             0.34768,             0.27804,            0.085983,             0.09735,             0.16528,          3.8161e-08,           0.0068485,           0.0068485,           0.0068485
                 193,             0.10196,             0.11862,          3.8694e-08,             0.36151,             0.34768,             0.27804,            0.085983,             0.09735,             0.16528,          3.8161e-08,            0.006832,            0.006832,            0.006832
                 194,             0.10299,             0.11458,          3.8726e-08,             0.38986,             0.38931,             0.31817,            0.094148,            0.097264,             0.16638,          3.7805e-08,           0.0068155,           0.0068155,           0.0068155
                 195,             0.10937,             0.12644,          3.7801e-08,             0.38986,             0.38931,             0.31817,            0.094148,            0.097264,             0.16638,          3.7805e-08,            0.006799,            0.006799,            0.006799
                 196,             0.10281,             0.11797,            3.85e-08,              0.3706,             0.39221,             0.31056,            0.092888,            0.097277,             0.16674,           3.776e-08,           0.0067825,           0.0067825,           0.0067825
                 197,             0.10269,             0.10397,          3.9007e-08,              0.3706,             0.39221,             0.31056,            0.092888,            0.097277,             0.16674,           3.776e-08,            0.006766,            0.006766,            0.006766
                 198,             0.10391,             0.12024,             3.8e-08,             0.38984,             0.34058,               0.298,            0.090989,            0.097243,             0.16725,          3.7741e-08,           0.0067495,           0.0067495,           0.0067495
                 199,             0.10194,             0.11268,          3.8687e-08,             0.38984,             0.34058,               0.298,            0.090989,            0.097243,             0.16725,          3.7741e-08,            0.006733,            0.006733,            0.006733
                 200,              0.1063,             0.10733,          3.7933e-08,              0.3371,             0.35646,             0.26726,            0.085347,            0.097962,             0.16861,          3.7248e-08,           0.0067165,           0.0067165,           0.0067165
                 201,             0.10346,             0.12223,          3.7899e-08,              0.3371,             0.35646,             0.26726,            0.085347,            0.097962,             0.16861,          3.7248e-08,              0.0067,              0.0067,              0.0067
                 202,             0.10052,             0.11592,          3.8344e-08,              0.3692,             0.35441,             0.28257,            0.088167,            0.097406,             0.16877,          3.7476e-08,           0.0066835,           0.0066835,           0.0066835
                 203,             0.10515,             0.11984,          3.7828e-08,              0.3692,             0.35441,             0.28257,            0.088167,            0.097406,             0.16877,          3.7476e-08,            0.006667,            0.006667,            0.006667
                 204,             0.10207,             0.14028,          3.7487e-08,             0.40521,             0.34676,             0.30004,            0.090944,            0.097151,             0.16647,          3.8026e-08,           0.0066505,           0.0066505,           0.0066505
                 205,             0.10792,             0.12087,           3.755e-08,             0.40521,             0.34676,             0.30004,            0.090944,            0.097151,             0.16647,          3.8026e-08,            0.006634,            0.006634,            0.006634
                 206,             0.10439,             0.11657,          3.8239e-08,             0.38176,             0.34476,              0.2891,            0.089239,            0.097139,              0.1662,          3.7896e-08,           0.0066175,           0.0066175,           0.0066175
                 207,             0.10176,             0.11858,          3.8176e-08,             0.38176,             0.34476,              0.2891,            0.089239,            0.097139,              0.1662,          3.7896e-08,            0.006601,            0.006601,            0.006601
                 208,             0.10533,             0.12027,          3.7909e-08,             0.34795,             0.35353,             0.27622,            0.084659,            0.097473,             0.16573,          3.7835e-08,           0.0065845,           0.0065845,           0.0065845
                 209,             0.10355,              0.1193,          3.7967e-08,             0.34795,             0.35353,             0.27622,            0.084659,            0.097473,             0.16573,          3.7835e-08,            0.006568,            0.006568,            0.006568
                 210,             0.10539,             0.11212,          3.7652e-08,             0.35456,              0.3786,             0.28259,            0.088588,            0.097451,             0.16534,          3.7819e-08,           0.0065515,           0.0065515,           0.0065515
                 211,             0.10347,             0.12735,          3.8376e-08,             0.34126,             0.32804,             0.25995,            0.084172,            0.097451,             0.16534,          3.7819e-08,            0.006535,            0.006535,            0.006535
                 212,             0.10672,             0.11445,          3.7964e-08,             0.33491,             0.37025,             0.26052,            0.082449,            0.097833,             0.16486,           3.779e-08,           0.0065185,           0.0065185,           0.0065185
                 213,             0.10487,             0.12392,          3.7764e-08,             0.33491,             0.37025,             0.26052,            0.082449,            0.097833,             0.16486,           3.779e-08,            0.006502,            0.006502,            0.006502
                 214,             0.10566,             0.12082,          3.7992e-08,             0.37083,             0.38822,             0.29762,            0.091955,            0.096637,             0.16863,          3.7676e-08,           0.0064855,           0.0064855,           0.0064855
                 215,             0.10409,             0.12801,           3.809e-08,             0.37083,             0.38822,             0.29762,            0.091955,            0.096637,             0.16863,          3.7676e-08,            0.006469,            0.006469,            0.006469
                 216,             0.10706,             0.13659,          3.7278e-08,             0.36207,             0.38138,             0.28102,            0.086693,            0.096927,              0.1661,          3.8068e-08,           0.0064525,           0.0064525,           0.0064525
                 217,             0.10315,             0.12477,          3.8654e-08,             0.36207,             0.38138,             0.28102,            0.086693,            0.096927,              0.1661,          3.8068e-08,            0.006436,            0.006436,            0.006436
                 218,             0.10251,             0.13358,          3.8067e-08,             0.40737,             0.40645,              0.3387,             0.10239,            0.096579,             0.16545,          3.8123e-08,           0.0064195,           0.0064195,           0.0064195
                 219,             0.10634,             0.11466,          3.8052e-08,             0.40737,             0.40645,              0.3387,             0.10239,            0.096579,             0.16545,          3.8123e-08,            0.006403,            0.006403,            0.006403
                 220,             0.10251,             0.14193,          3.7888e-08,              0.4026,             0.41145,             0.33998,              0.1036,            0.096434,             0.16552,          3.8001e-08,           0.0063865,           0.0063865,           0.0063865
                 221,              0.1055,             0.10663,          3.8437e-08,              0.4026,             0.41145,             0.33998,              0.1036,            0.096434,             0.16552,          3.8001e-08,             0.00637,             0.00637,             0.00637
                 222,             0.10365,             0.12839,           3.802e-08,             0.39803,             0.39407,             0.32839,             0.10187,            0.096368,             0.16577,          3.7668e-08,           0.0063535,           0.0063535,           0.0063535
                 223,             0.10326,              0.1253,          3.8081e-08,             0.39803,             0.39407,             0.32839,             0.10187,            0.096368,             0.16577,          3.7668e-08,            0.006337,            0.006337,            0.006337
                 224,             0.10705,             0.15233,          3.7149e-08,             0.41693,             0.39992,             0.33835,             0.10517,            0.096202,             0.16683,            3.73e-08,           0.0063205,           0.0063205,           0.0063205
                 225,             0.10515,             0.12976,          3.7545e-08,             0.41693,             0.39992,             0.33835,             0.10517,            0.096202,             0.16683,            3.73e-08,            0.006304,            0.006304,            0.006304
                 226,             0.10058,             0.11787,          3.8322e-08,             0.40421,             0.40618,             0.33947,             0.10582,            0.095942,             0.16987,          3.7008e-08,           0.0062875,           0.0062875,           0.0062875
                 227,             0.10497,             0.12548,          3.7773e-08,             0.40421,             0.40618,             0.33947,             0.10582,            0.095942,             0.16987,          3.7008e-08,            0.006271,            0.006271,            0.006271
                 228,             0.10172,             0.13857,          3.7534e-08,             0.39141,             0.40326,             0.33092,             0.10517,            0.095948,              0.1689,          3.7149e-08,           0.0062545,           0.0062545,           0.0062545
                 229,             0.10425,             0.12724,          3.7543e-08,             0.39141,             0.40326,             0.33092,             0.10517,            0.095948,              0.1689,          3.7149e-08,            0.006238,            0.006238,            0.006238
                 230,             0.10168,             0.14273,          3.7697e-08,              0.4136,             0.39783,             0.34445,             0.10673,            0.096032,             0.16633,          3.7644e-08,           0.0062215,           0.0062215,           0.0062215
                 231,             0.10251,             0.10809,          3.8549e-08,              0.4136,             0.39783,             0.34445,             0.10673,            0.096032,             0.16633,          3.7644e-08,            0.006205,            0.006205,            0.006205
                 232,              0.1019,             0.11832,          3.8163e-08,             0.42739,             0.40869,             0.35749,             0.11156,              0.0957,             0.16685,          3.7549e-08,           0.0061885,           0.0061885,           0.0061885
                 233,             0.10786,             0.13898,          3.7008e-08,             0.42739,             0.40869,             0.35749,             0.11156,              0.0957,             0.16685,          3.7549e-08,            0.006172,            0.006172,            0.006172
                 234,             0.10361,             0.11922,          3.7916e-08,              0.4265,             0.41394,             0.35565,             0.11102,             0.09572,             0.16867,          3.7215e-08,           0.0061555,           0.0061555,           0.0061555
                 235,             0.10266,             0.13008,          3.7533e-08,              0.4265,             0.41394,             0.35565,             0.11102,             0.09572,             0.16867,          3.7215e-08,            0.006139,            0.006139,            0.006139
                 236,             0.10289,             0.13504,           3.773e-08,             0.41313,             0.40702,             0.34922,             0.11168,            0.095596,             0.16631,          3.7644e-08,           0.0061225,           0.0061225,           0.0061225
                 237,             0.10508,             0.12871,          3.7736e-08,             0.41313,             0.40702,             0.34922,             0.11168,            0.095596,             0.16631,          3.7644e-08,            0.006106,            0.006106,            0.006106
                 238,             0.10703,             0.11364,          3.7803e-08,             0.40397,             0.40275,             0.34381,              0.1092,            0.095654,             0.16891,          3.6961e-08,           0.0060895,           0.0060895,           0.0060895
                 239,             0.10529,             0.14742,          3.6837e-08,             0.40397,             0.40275,             0.34381,              0.1092,            0.095654,             0.16891,          3.6961e-08,            0.006073,            0.006073,            0.006073
                 240,             0.10576,             0.12867,          3.7516e-08,             0.37948,             0.39365,             0.32556,             0.10331,            0.095979,              0.1676,          3.7035e-08,           0.0060565,           0.0060565,           0.0060565
                 241,             0.10744,             0.12415,          3.6936e-08,             0.37948,             0.39365,             0.32556,             0.10331,            0.095979,              0.1676,          3.7035e-08,             0.00604,             0.00604,             0.00604
                 242,             0.10316,             0.12558,          3.7504e-08,             0.36913,             0.39239,             0.31517,              0.1012,            0.095964,             0.16695,          3.7262e-08,           0.0060235,           0.0060235,           0.0060235
                 243,            0.099818,             0.12409,          3.8235e-08,             0.36913,             0.39239,             0.31517,              0.1012,            0.095964,             0.16695,          3.7262e-08,            0.006007,            0.006007,            0.006007
                 244,             0.10608,             0.13139,          3.7281e-08,             0.38934,             0.40151,             0.32749,             0.10376,             0.09582,             0.16587,          3.7567e-08,           0.0059905,           0.0059905,           0.0059905
                 245,             0.10168,             0.12717,           3.814e-08,             0.38934,             0.40151,             0.32749,             0.10376,             0.09582,             0.16587,          3.7567e-08,            0.005974,            0.005974,            0.005974
                 246,             0.10516,              0.1227,          3.7533e-08,             0.40484,             0.40535,             0.34019,             0.10606,            0.095635,             0.16606,          3.7446e-08,           0.0059575,           0.0059575,           0.0059575
                 247,             0.10639,             0.12696,          3.7764e-08,             0.40484,             0.40535,             0.34019,             0.10606,            0.095635,             0.16606,          3.7446e-08,            0.005941,            0.005941,            0.005941
                 248,             0.10342,             0.11223,          3.8168e-08,             0.40444,             0.39474,             0.33463,             0.10433,            0.095635,             0.16847,          3.7049e-08,           0.0059245,           0.0059245,           0.0059245
                 249,             0.10582,             0.12103,           3.741e-08,             0.40444,             0.39474,             0.33463,             0.10433,            0.095635,             0.16847,          3.7049e-08,            0.005908,            0.005908,            0.005908
                 250,             0.10273,             0.11542,          3.7854e-08,             0.40071,             0.38951,             0.32792,               0.104,            0.095929,              0.1682,          3.7076e-08,           0.0058915,           0.0058915,           0.0058915
                 251,             0.10207,             0.10911,           3.781e-08,             0.40071,             0.38951,             0.32792,               0.104,            0.095929,              0.1682,          3.7076e-08,            0.005875,            0.005875,            0.005875
                 252,             0.10462,             0.14016,          3.7046e-08,             0.39556,              0.4066,             0.33995,              0.1074,            0.095897,              0.1676,          3.7109e-08,           0.0058585,           0.0058585,           0.0058585
                 253,             0.10432,             0.14885,          3.7011e-08,             0.39556,              0.4066,             0.33995,              0.1074,            0.095897,              0.1676,          3.7109e-08,            0.005842,            0.005842,            0.005842
                 254,             0.09879,             0.13035,          3.7549e-08,             0.41256,              0.3949,             0.34533,             0.10606,            0.096228,             0.16642,          3.7505e-08,           0.0058255,           0.0058255,           0.0058255
                 255,              0.1035,             0.12541,          3.7714e-08,             0.41256,              0.3949,             0.34533,             0.10606,            0.096228,             0.16642,          3.7505e-08,            0.005809,            0.005809,            0.005809
                 256,             0.10114,              0.1087,          3.7837e-08,             0.40447,             0.40827,             0.35499,             0.11092,            0.095762,             0.16662,          3.7593e-08,           0.0057925,           0.0057925,           0.0057925
                 257,             0.10007,             0.12072,          3.7654e-08,             0.40447,             0.40827,             0.35499,             0.11092,            0.095762,             0.16662,          3.7593e-08,            0.005776,            0.005776,            0.005776
                 258,             0.10143,             0.11561,           3.786e-08,             0.40765,             0.42039,             0.35753,             0.11252,            0.095495,             0.16695,          3.7641e-08,           0.0057595,           0.0057595,           0.0057595
                 259,             0.10423,              0.1067,          3.8148e-08,             0.40765,             0.42039,             0.35753,             0.11252,            0.095495,             0.16695,          3.7641e-08,            0.005743,            0.005743,            0.005743
                 260,             0.10212,             0.12681,          3.7669e-08,              0.4003,             0.41747,             0.35311,             0.10806,            0.095515,             0.16716,          3.7801e-08,           0.0057265,           0.0057265,           0.0057265
                 261,             0.10662,             0.15101,          3.7128e-08,              0.4003,             0.41747,             0.35311,             0.10806,            0.095515,             0.16716,          3.7801e-08,             0.00571,             0.00571,             0.00571
                 262,             0.10163,             0.11679,           3.787e-08,             0.39506,             0.40117,               0.346,             0.10978,            0.095323,               0.169,          3.7428e-08,           0.0056935,           0.0056935,           0.0056935
                 263,             0.10371,             0.13235,          3.7405e-08,             0.39506,             0.40117,               0.346,             0.10978,            0.095323,               0.169,          3.7428e-08,            0.005677,            0.005677,            0.005677
                 264,             0.10243,             0.11177,          3.7704e-08,             0.38771,             0.39323,              0.3332,             0.10584,            0.095298,             0.17115,          3.7172e-08,           0.0056605,           0.0056605,           0.0056605
                 265,            0.096134,             0.10993,          3.8374e-08,             0.38771,             0.39323,              0.3332,             0.10584,            0.095298,             0.17115,          3.7172e-08,            0.005644,            0.005644,            0.005644
                 266,             0.10064,             0.10346,          3.7665e-08,             0.37891,             0.39574,             0.32404,             0.10712,            0.095135,             0.17167,          3.7306e-08,           0.0056275,           0.0056275,           0.0056275
                 267,             0.10294,             0.13085,          3.7451e-08,             0.37891,             0.39574,             0.32404,             0.10712,            0.095135,             0.17167,          3.7306e-08,            0.005611,            0.005611,            0.005611
                 268,             0.10534,             0.13524,          3.7365e-08,             0.38072,             0.40242,              0.3277,             0.10758,              0.0951,             0.16824,          3.7896e-08,           0.0055945,           0.0055945,           0.0055945
                 269,             0.10277,             0.13041,          3.8001e-08,             0.38072,             0.40242,              0.3277,             0.10758,              0.0951,             0.16824,          3.7896e-08,            0.005578,            0.005578,            0.005578
                 270,             0.10249,             0.11431,          3.8724e-08,             0.40937,             0.39031,              0.3418,             0.11188,            0.095135,              0.1672,          3.8245e-08,           0.0055615,           0.0055615,           0.0055615
                 271,              0.1022,             0.12714,          3.8328e-08,             0.40937,             0.39031,              0.3418,             0.11188,            0.095135,              0.1672,          3.8245e-08,            0.005545,            0.005545,            0.005545
                 272,             0.10428,             0.13507,          3.8042e-08,             0.41682,             0.40242,             0.35246,             0.11359,            0.095264,             0.16617,          3.8597e-08,           0.0055285,           0.0055285,           0.0055285
                 273,             0.10325,             0.12843,          3.8182e-08,             0.41682,             0.40242,             0.35246,             0.11359,            0.095264,             0.16617,          3.8597e-08,            0.005512,            0.005512,            0.005512
                 274,            0.099921,              0.1307,           3.834e-08,             0.43598,             0.40184,             0.36569,             0.11677,            0.095317,              0.1659,          3.8209e-08,           0.0054955,           0.0054955,           0.0054955
                 275,             0.10044,             0.11874,          3.8504e-08,             0.43598,             0.40184,             0.36569,             0.11677,            0.095317,              0.1659,          3.8209e-08,            0.005479,            0.005479,            0.005479
                 276,             0.10684,             0.14427,          3.7505e-08,              0.4366,             0.41997,             0.37983,             0.12079,            0.094657,             0.16718,          3.7854e-08,           0.0054625,           0.0054625,           0.0054625
                 277,              0.1019,             0.12824,          3.8139e-08,              0.4366,             0.41997,             0.37983,             0.12079,            0.094657,             0.16718,          3.7854e-08,            0.005446,            0.005446,            0.005446
                 278,             0.10173,             0.12998,          3.7809e-08,             0.44874,             0.41092,             0.38202,             0.12316,             0.09475,             0.16753,          3.7625e-08,           0.0054295,           0.0054295,           0.0054295
                 279,            0.098954,             0.11509,           3.882e-08,             0.44874,             0.41092,             0.38202,             0.12316,             0.09475,             0.16753,          3.7625e-08,            0.005413,            0.005413,            0.005413
                 280,            0.097941,             0.10777,          3.8707e-08,             0.44245,             0.39574,             0.36363,              0.1164,            0.095015,             0.16874,          3.7334e-08,           0.0053965,           0.0053965,           0.0053965
                 281,             0.10302,              0.1264,           3.771e-08,             0.44245,             0.39574,             0.36363,              0.1164,            0.095015,             0.16874,          3.7334e-08,             0.00538,             0.00538,             0.00538
                 282,             0.10238,             0.12338,          3.7649e-08,             0.43384,             0.40444,             0.36696,             0.11783,            0.094844,             0.16786,          3.7534e-08,           0.0053635,           0.0053635,           0.0053635
                 283,             0.10326,             0.13058,          3.7497e-08,             0.43384,             0.40444,             0.36696,             0.11783,            0.094844,             0.16786,          3.7534e-08,            0.005347,            0.005347,            0.005347
                 284,            0.096743,            0.091231,          3.8528e-08,              0.4369,              0.4176,             0.37023,             0.12046,            0.094455,             0.17048,          3.7232e-08,           0.0053305,           0.0053305,           0.0053305
                 285,             0.10289,             0.13512,          3.7351e-08,              0.4369,              0.4176,             0.37023,             0.12046,            0.094455,             0.17048,          3.7232e-08,            0.005314,            0.005314,            0.005314
                 286,             0.10157,             0.13842,           3.769e-08,             0.43129,              0.4158,             0.37286,             0.11942,            0.094703,             0.16676,          3.7761e-08,           0.0052975,           0.0052975,           0.0052975
                 287,             0.10221,             0.13626,          3.7769e-08,             0.43129,              0.4158,             0.37286,             0.11942,            0.094703,             0.16676,          3.7761e-08,            0.005281,            0.005281,            0.005281
                 288,             0.10302,              0.1133,          3.8029e-08,             0.42102,             0.42457,             0.36342,             0.11732,            0.094606,             0.16713,          3.7664e-08,           0.0052645,           0.0052645,           0.0052645
                 289,              0.1027,              0.1353,          3.7632e-08,             0.42102,             0.42457,             0.36342,             0.11732,            0.094606,             0.16713,          3.7664e-08,            0.005248,            0.005248,            0.005248
                 290,             0.10487,             0.11549,          3.8279e-08,             0.38307,             0.42216,             0.33782,             0.10877,            0.095068,             0.16789,          3.7302e-08,           0.0052315,           0.0052315,           0.0052315
                 291,             0.10054,             0.11142,          3.8022e-08,             0.38307,             0.42216,             0.33782,             0.10877,            0.095068,             0.16789,          3.7302e-08,            0.005215,            0.005215,            0.005215
                 292,             0.10382,             0.14164,          3.7409e-08,             0.40424,             0.43669,             0.35746,             0.11651,            0.094447,             0.16741,          3.7577e-08,           0.0051985,           0.0051985,           0.0051985
                 293,             0.10421,             0.14166,          3.7442e-08,             0.40424,             0.43669,             0.35746,             0.11651,            0.094447,             0.16741,          3.7577e-08,            0.005182,            0.005182,            0.005182
                 294,             0.10163,             0.13043,          3.7555e-08,             0.42772,             0.41538,             0.36362,             0.11795,            0.094547,             0.16708,          3.7471e-08,           0.0051655,           0.0051655,           0.0051655
                 295,             0.10594,             0.14778,          3.7206e-08,             0.42772,             0.41538,             0.36362,             0.11795,            0.094547,             0.16708,          3.7471e-08,            0.005149,            0.005149,            0.005149
                 296,            0.096909,             0.10133,          3.9101e-08,             0.41256,             0.40201,             0.34884,              0.1118,            0.094831,             0.16884,          3.7072e-08,           0.0051325,           0.0051325,           0.0051325
                 297,             0.10203,             0.14268,          3.7442e-08,             0.41256,             0.40201,             0.34884,              0.1118,            0.094831,             0.16884,          3.7072e-08,            0.005116,            0.005116,            0.005116
                 298,             0.10678,             0.13736,          3.7145e-08,             0.42281,             0.41454,             0.36763,             0.11907,            0.094396,             0.16792,          3.7265e-08,           0.0050995,           0.0050995,           0.0050995
                 299,             0.10369,             0.11098,          3.8002e-08,             0.42281,             0.41454,             0.36763,             0.11907,            0.094396,             0.16792,          3.7265e-08,            0.005083,            0.005083,            0.005083
                 300,             0.10137,             0.12567,          3.8039e-08,             0.43211,             0.42332,             0.37078,             0.11828,            0.094135,             0.16901,          3.7017e-08,           0.0050665,           0.0050665,           0.0050665
